codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
Código 1291009  / Provenza,2800000.0,poblado,provenza,madera laminada,2.0,65.0,medellin zona 2 - el poblado,1.0,integral,1.0,1.0,6.0,65.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1297250  / Santa Ma. los Angeles,5000000.0,poblado,santa ma. los angeles,ceramica,5.0,120.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,6.0,120.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Código 1297247  / Manila,3500000.0,poblado,manila,ceramica,3.0,130.0,medellin zona 2 - el poblado,3.0,integral,0.0,3.0,5.0,130.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1297220  / El Campestre,3700000.0,poblado,el campestre,ceramica,2.0,71.0,medellin zona 2 - el poblado,1.0,integral,2.0,2.0,6.0,71.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Código 1297214  / La Frontera,5000000.0,poblado,la frontera,ceramica,3.0,105.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,5.0,105.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1297126  / El Campestre,19000000.0,poblado,el campestre,madera,4.0,239.0,medellin zona 2 - el poblado,1.0,integral,3.0,3.0,6.0,239.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Código 1297079  / El Campestre,23000000.0,poblado,el campestre,madera,4.0,238.0,medellin zona 2 - el poblado,1.0,integral,3.0,3.0,6.0,238.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Código 1297053  / El Poblado,6000000.0,poblado,el poblado,ceramica,1.0,238.0,medellin zona 2 - el poblado,1.0,integral,0.0,1.0,6.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1297021  / San Diego,3800000.0,poblado,san diego,ceramicay madera laminada en las habitaciones.,2.0,72.0,medellin zona 2 - el poblado,20.0,integral,1.0,3.0,5.0,72.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Código 1296883  / El Poblado,8500000.0,poblado,el poblado,marmol,3.0,276.0,medellin zona 2 - el poblado,1.0,integral,3.0,3.0,6.0,276.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Código 1296876  / Los Balsos,4500000.0,poblado,los balsos,ceramica,2.0,86.0,medellin zona 2 - el poblado,1.0,integral,1.0,2.0,5.0,86.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1296871  / Los Balsos,5500000.0,poblado,los balsos,marmol,3.0,150.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,6.0,150.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Código 1296846  / Los Balsos,5000000.0,poblado,los balsos,madera laminada,3.0,116.0,medellin zona 2 - el poblado,1.0,integralcon red de gas,1.0,2.0,5.0,116.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1296807  / Patio Bonito,3850000.0,poblado,patio bonito,baldosa comun,3.0,140.0,medellin zona 2 - el poblado,1.0,integral,2.0,2.0,6.0,140.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1296657  / El Campestre,4700000.0,poblado,el campestre,ceramica,3.0,130.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,6.0,130.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1296644  / Loma del Indio,2900000.0,poblado,loma del indio,ceramica,1.0,42.0,medellin zona 2 - el poblado,1.0,integral,0.0,2.0,5.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Código 1296513  / La Frontera,7000000.0,poblado,la frontera,porcelanato,3.0,130.0,medellin zona 2 - el poblado,2.0,integralabierta,1.0,2.0,6.0,130.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Código 1296499  / Castropol,9000000.0,poblado,castropol,madera laminaday ceramica,5.0,230.0,medellin zona 2 - el poblado,1.0,integral,2.0,4.0,4.0,230.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Código 1296467  / Transv. Inferior,9000000.0,poblado,transv. inferior,ceramica,4.0,230.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,5.0,230.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Código 1296426  / El Poblado,4500000.0,poblado,el poblado,ceramica,2.0,115.0,medellin zona 2 - el poblado,1.0,integral,2.0,2.0,0.0,115.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Código 1296386  / Santa Ma. los Angeles,5500000.0,poblado,santa ma. los angeles,porcelanatoen la zona social y en las alcobas madera laminada,2.0,104.0,medellin zona 2 - el poblado,1.0,integralabierta con mesón en quarztone,2.0,3.0,6.0,104.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Código 1296284  / Ciudad del Rio,3800000.0,poblado,ciudad del rio,ceramica,2.0,90.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,5.0,90.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Código 1296240  / Ciudad del Rio,3800000.0,poblado,ciudad del rio,ceramica,2.0,90.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,0.0,90.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Código 1296131  / Manila,4000000.0,poblado,manila,madera laminada,2.0,57.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,4.0,57.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1296130  / Loma Los Gonzalez,5700000.0,poblado,loma los gonzalez,porcelanato y madera laminadahabitaciones en madera laminada,3.0,110.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,6.0,110.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Código 1296094  / Ciudad del Rio,4000000.0,poblado,ciudad del rio,ceramica,2.0,90.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,5.0,90.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1295815  / Loma Los Gonzalez,4600000.0,poblado,loma los gonzalez,madera laminada,2.0,90.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,6.0,90.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Código 1295765  / Ciudad del Rio,3800000.0,poblado,ciudad del rio,madera laminada y ceramica,2.0,88.0,medellin zona 2 - el poblado,1.0,integral,1.0,2.0,6.0,88.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295754  / El Tesoro,8300000.0,poblado,el tesoro,porcelanato,4.0,160.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,6.0,160.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Código 1295730  / Santa Ma. los Angeles,15000000.0,poblado,santa ma. los angeles,porcelanato,3.0,128.0,medellin zona 2 - el poblado,1.0,integralcocina integral abierta y comedor juntos con balcon,2.0,3.0,6.0,128.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295636  / El Poblado,8000000.0,poblado,el poblado,ceramica,2.0,85.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,5.0,85.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295575  / Ciudad del Rio,3800000.0,poblado,ciudad del rio,porcelanato,2.0,80.0,medellin zona 2 - el poblado,3.0,integral,1.0,3.0,0.0,80.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Código 1295427  / El Campestre,8000000.0,poblado,el campestre,marmolmadera,6.0,280.0,medellin zona 2 - el poblado,2.0,integral,1.0,5.0,6.0,280.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Código 1295386  / El Poblado,14500000.0,poblado,el poblado,ceramica,4.0,420.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,5.0,420.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295383  / Castropol,4900000.0,poblado,castropol,porcelanato,3.0,87.0,medellin zona 2 - el poblado,1.0,integral,2.0,2.0,6.0,87.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295381  / Los Balsos,3900000.0,poblado,los balsos,madera,2.0,115.0,medellin zona 2 - el poblado,1.0,integral,2.0,2.0,6.0,115.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Código 1295380  / Castropol,5150000.0,poblado,castropol,madera,3.0,102.0,medellin zona 2 - el poblado,1.0,integral,2.0,2.0,6.0,102.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295376  / El Campestre,7150000.0,poblado,el campestre,porcelanato,3.0,85.0,medellin zona 2 - el poblado,1.0,integral,1.0,2.0,6.0,85.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295370  / El Campestre,8100000.0,poblado,el campestre,porcelanato,4.0,240.0,medellin zona 2 - el poblado,1.0,integral,3.0,3.0,6.0,240.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295366  / San Lucas,6900000.0,poblado,san lucas,ceramica,4.0,167.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,6.0,167.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295350  / Santa Ma. los Angeles,8000000.0,poblado,santa ma. los angeles,marmol,7.0,296.0,medellin zona 2 - el poblado,1.0,integral,2.0,5.0,6.0,296.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1295344  / Loma de San Julian,5500000.0,poblado,loma de san julian,marmol,2.0,94.0,medellin zona 2 - el poblado,1.0,integral,2.0,2.0,5.0,94.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295342  / Los Balsos,6800000.0,poblado,los balsos,ceramica,2.0,112.0,medellin zona 2 - el poblado,1.0,integral,0.0,2.0,6.0,112.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295284  / El Poblado,8500000.0,poblado,el poblado,marmol,1.0,320.0,medellin zona 2 - el poblado,2.0,integral,2.0,3.0,5.0,320.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Código 1295242  / San Lucas,7500000.0,poblado,san lucas,marmol,10.0,167.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,6.0,167.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Código 1295166  / Las Palmas,5500000.0,poblado,las palmas,madera laminada,3.0,108.0,medellin zona 2 - el poblado,1.0,integral,2.0,2.0,6.0,108.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295152  / Los Balsos,10500000.0,poblado,los balsos,ceramica,4.0,193.0,medellin zona 2 - el poblado,1.0,integral,3.0,3.0,6.0,193.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1295133  / Loma del Indio,6900000.0,poblado,loma del indio,ceramica,4.0,167.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,4.0,167.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1294992  / Loma del Indio,3800000.0,poblado,loma del indio,marmol,3.0,82.0,medellin zona 2 - el poblado,1.0,integral,2.0,2.0,4.0,82.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1294971  / Los Parra,11700000.0,poblado,los parra,porcelanato,4.0,270.0,medellin zona 2 - el poblado,1.0,integral,3.0,3.0,6.0,270.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Código 1294923  / Los Balsos,5200000.0,poblado,los balsos,madera,2.0,86.0,medellin zona 2 - el poblado,1.0,integral,1.0,2.0,6.0,86.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Código 1294914  / Santa Ma. los Angeles,5650000.0,poblado,santa ma. los angeles,madera,3.0,104.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,6.0,104.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1294900  / Loma Los Gonzalez,6300000.0,poblado,loma los gonzalez,ceramica,3.0,109.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,6.0,109.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1294896  / Los Balsos,20500000.0,poblado,los balsos,marmol,4.0,342.0,medellin zona 2 - el poblado,1.0,integral,3.0,3.0,6.0,342.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Código 1294890  / El Tesoro,22700000.0,poblado,el tesoro,ceramica,5.0,410.0,medellin zona 2 - el poblado,1.0,integral,4.0,4.0,6.0,410.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1294887  / El Poblado,11000000.0,poblado,el poblado,ceramica,4.0,170.0,medellin zona 2 - el poblado,1.0,integral,3.0,3.0,6.0,170.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Código 1294885  / El Tesoro,32700000.0,poblado,el tesoro,marmol,5.0,410.0,medellin zona 2 - el poblado,1.0,integral,4.0,4.0,6.0,410.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1294855  / El Poblado,11000000.0,poblado,el poblado,ceramica,4.0,170.0,medellin zona 2 - el poblado,1.0,integral,3.0,3.0,6.0,170.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1294807  / Las Lomas,9900000.0,poblado,las lomas,ceramicamadera,4.0,225.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,6.0,225.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Código 1294766  / Loma del Indio,2350000.0,poblado,loma del indio,ceramica,2.0,60.0,medellin zona 2 - el poblado,1.0,integral,1.0,2.0,4.0,60.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1294728  / San Lucas,7000000.0,poblado,san lucas,ceramica,4.0,167.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,5.0,167.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Código 1294674  / Santa Ma. los Angeles,5500000.0,poblado,santa ma. los angeles,ceramica,3.0,120.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,6.0,120.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1294648  / La Frontera,5000000.0,poblado,la frontera,porcelanato,3.0,114.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,5.0,114.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Código 1294412  / El Poblado,15000000.0,poblado,el poblado,ceramica,5.0,600.0,medellin zona 2 - el poblado,2.0,integral,2.0,3.0,6.0,600.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Código 1294315  / El Poblado,5000000.0,poblado,el poblado,ceramica,2.0,114.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,5.0,114.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1294299  / Ciudad del Rio,2800000.0,poblado,ciudad del rio,ceramica,2.0,60.0,medellin zona 2 - el poblado,1.0,integral,1.0,2.0,0.0,60.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1294289  / Ciudad del Rio,2500000.0,poblado,ciudad del rio,ceramica,1.0,50.0,medellin zona 2 - el poblado,1.0,integral,1.0,1.0,0.0,50.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Código 1294267  / Patio Bonito,4450000.0,poblado,patio bonito,madera,2.0,180.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,6.0,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Código 1294174  / San Diego,3450000.0,poblado,san diego,porcelanato,2.0,60.0,medellin zona 2 - el poblado,1.0,integral,1.0,3.0,5.0,60.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Código 1294162  / El Tesoro,7900000.0,poblado,el tesoro,madera,4.0,170.0,medellin zona 2 - el poblado,1.0,integral,2.0,4.0,6.0,170.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1294117  / El Campestre,8000000.0,poblado,el campestre,madera,4.0,280.0,medellin zona 2 - el poblado,1.0,integral,2.0,3.0,6.0,280.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
