,codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
857,Código 1207484  / Robledo,"EN ARRIENDO $1,700,000",MODERNO APARTAMENTO EN EL SECTOR DE CALASANZ,Robledo,Ceramica,3,75 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (cubierto),,3,5,75 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
858,Código 1207483  / Estadio,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,4,40 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
859,Código 1207436  / Robledo,"EN ARRIENDO $1,100,000",LINDO APARATMENTO EN ROBLEDO PAJARITO,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,1 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
860,Código 1207357  / San German,"EN ARRIENDO $900,000",Apartamento en Arriendo San German Medellin ,San German,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,3,40 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
861,Código 1206931  / Las Flores,"EN ARRIENDO $700,000",Apartaestudio en Arriendo Las Flores Medellin ,Las Flores,Baldosa comun,1,20 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,1,5,20 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,Código 1206881  / Robledo,"EN ARRIENDO $1,200,000",LINDO APARTAENTO EN ROBLEDO PAJARITO,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,50 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
863,Código 1206835  / Robledo,"EN ARRIENDO $1,100,000",LINDO Y MODERNO APARTAMENTO EN ROBLEDO PAJARITO,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,4,50 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
864,Código 1206753  / Robledo,"EN ARRIENDO $1,130,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,50 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
865,Código 1206739  / Robledo,"EN ARRIENDO $1,450,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Madera,2,56 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,56 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
866,Código 1205921  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
867,Código 1205837  / Los Colores,"EN ARRIENDO $1,550,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,4,60 M2.,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0
868,Código 1205626  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,50 M2.,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
869,Código 1204977  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,55 M2.,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
870,Código 1204973  / San Javier,"EN ARRIENDO $1,200,000",APARTAMENTO EN SAN JAVIER ,San Javier,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,70 M2.,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
871,Código 1204878  / Robledo,"EN ARRIENDO $1,100,000",LINDO Y MODERNO APARTAMENTO EN ROBLEDO PAJARITO,Robledo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (0),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
872,Código 1204499  / Robledo,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,150 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,150 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
873,Código 1204424  / Estadio,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,5,40 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
874,Código 1204272  / Suramericana,"EN ARRIENDO $900,000",Apartamento en Arriendo Suramericana Medellin ,Suramericana,Baldosa comun,1,24 M2. aproximadamente,Medellin Zona 3 - Laureles,1,sin cocina,0 (),,1,0,24 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,Código 1204254  / Robledo,"EN ARRIENDO $850,000",MODERNO  APARTAMENTO EN SECTOR ROBLEDO,Robledo,Ceramica,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,45 M2.,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
876,Código 1204178  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,3,50 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
877,Código 1203754  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,55 M2.,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
878,Código 1203707  / Estadio,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,4,40 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
879,Código 1203638  / Estadio,"EN ARRIENDO $1,500,000",COMODO APARTAESTUDIO EN EL SECTOR ESTADIO,Estadio,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,0,40 M2.,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
880,Código 1203581  / La Castellana,"EN ARRIENDO $3,800,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Marmol,2,110 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,5,110 M2.,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
881,Código 1203547  / Robledo,"EN ARRIENDO $1,000,000",LINDO APARTAMENTO EN SECTOR ROBLEDO PAJARITO,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,4,50 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
882,Código 1203425  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Porcelanato,2,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,2,0,50 M2.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,Código 1203247  / Estadio,"EN ARRIENDO $1,500,000",LINDO APARTAESTUDIO EN SECTOR ESTADIO,Estadio,Porcelanato,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,4,40 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
884,Código 1203225  / San German,"EN ARRIENDO $2,000,000",MODERNO APARTAMENTO EN EL SECTOR DE SAN GERMAN,San German,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (CUBIERTO),,3,4,80 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
885,Código 1203187  / Estadio,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Porcelanato,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,5,40 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
886,Código 1203172  / Robledo,"EN ARRIENDO $1,550,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,3,70 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
887,Código 1203158  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
888,Código 1203152  / Estadio,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Porcelanato,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,1,4,40 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
889,Código 1203096  / Estadio,"EN ARRIENDO $60,000,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Porcelanato,39,500 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,5 (),,15,5,500 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
890,Código 1203079  / Estadio,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Porcelanato,1,30 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,4,30 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Código 1203054  / San German,"EN ARRIENDO $1,800,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,70 M2.,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
892,Código 1202852  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
893,Código 1202795  / Robledo,"EN ARRIENDO $1,000,000",LINDO E ILUMINADO APARTAMENTO EN ROBLEDO PAJARITO,Robledo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
894,Código 1202783  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
895,Código 1202595  / Pilarica,"EN ARRIENDO $1,550,000",LINDO APARTAMENTO EN EL SECTOR DE PILARICA,Pilarica,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (CUBIERTO),,3,5,70 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
896,Código 1202454  / Robledo,"EN ARRIENDO $1,200,000",MODERNO APARTAMENTO EN EL SECTOR DE ROBLEDO PAJARITO,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,55 M2.,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
897,Código 1202389  / Estadio,"EN ARRIENDO $1,500,000",COMODO Y ACOGEDOR APARTA ESTUDIO EN SECTOR ESTADIO,Estadio,Porcelanato,1,30 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,5,30 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
898,Código 1202215  / Robledo,"EN ARRIENDO $2,000,000",LINDO Y MODERNO APARTAMENTO EN SECTOR DE SAN GERMAN,Robledo,Porcelanato,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,4,55 M2.,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
899,Código 1202201  / Laureles,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Laureles Medellin ,Laureles,CeramicaBALDOSA,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,5,50 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,Código 1202189  / Robledo,"EN ARRIENDO $1,100,000",LINDO Y MODERNO APARTAMENTO EN ROBLEDO PAJARITO,Robledo,Ceramica,1,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,1 (),,3,3,60 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
901,Código 1202122  / Conquistadores,"EN ARRIENDO $2,690,000",ARRIENDO OFICINA DUPLEX,Conquistadores,Madera,1,60 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Sencilla,0 (),,1,5,60 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,Código 1202114  / San German,"EN ARRIENDO $1,900,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,70 M2.,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0
903,Código 1202082  / Estadio,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Porcelanato,1,30 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,5,30 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
904,Código 1202056  / Estadio,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Porcelanato,1,30 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,5,30 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
905,Código 1202022  / Robledo,"EN ARRIENDO $850,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,2,4,45 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
906,Código 1201621  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,0,65 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Código 1201424  / Robledo,"EN ARRIENDO $1,200,000",LINDO E ILUMINADO APARTAMENTO EN ROBLEDO PAJARITO,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,1 (CUBIERTO),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
908,Código 1200929  / Santa Lucía,"EN ARRIENDO $3,100,000",Local en Arriendo Santa Lucía Medellin ,Santa Lucía,Ceramica,1,200 M2. aproximadamente,Medellin Zona 3 - Laureles,1,,0 (),,0,4,200 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,Código 1200769  / Robledo,"EN ARRIENDO $850,000",HERMOSO APARTAMENTO EN ROBLEDO PAJARITO,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,50 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0
910,Código 1200448  / Santa Mónica,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Santa Mónica Medellin ,Santa Mónica,Baldosa comun,4,400 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Semi-Integral,1 (),,6 + Alcoba de servicio,4,400 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
911,Código 1200361  / Laureles,"EN ARRIENDO $6,000,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,3 + Baño de servicio,250 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,6,250 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
912,Código 1200095  / Pilarica,"EN ARRIENDO $1,700,000",LINDO Y COMODO APARTAMENTO EN ARRIENDO,Pilarica,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,4,70 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
913,Código 1200002  / Conquistadores,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Conquistadores Medellin ,Conquistadores,Ceramica,4,220 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,5,5,220 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
914,Código 1199834  / San German,"EN ARRIENDO $1,800,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,4,60 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
915,Código 1199778  / San German,"EN ARRIENDO $1,650,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,4,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0
916,Código 1199751  / San German,"EN ARRIENDO $2,000,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,70 M2.,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0
917,Código 1199620  / Robledo,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,65 M2.,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
918,Código 1199238  / Robledo,"EN ARRIENDO $1,050,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,0,50 M2.,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
919,Código 1199021  / Laureles,"EN ARRIENDO $2,800,000",Two bedroom Furnished Apartment In Laureles,Laureles,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,3,Integral,0 (),,2,4,70 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
920,Código 1199013  / Velodromo,"EN ARRIENDO $2,800,000","Apartamento amoblado de 2 alcobas, Velodromo.",Velodromo,Porcelanato,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,7,Integral,0 (),,2,5,60 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
921,Código 1199004  / Laureles,"EN ARRIENDO $2,700,000",Apartamento Amoblado en Laureles con balcón,Laureles,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,15,Integral,0 (),,2,4,55 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
922,Código 1199002  / Laureles,"EN ARRIENDO $2,700,000",Apartamento Amoblado en Laureles dos alcobas,Laureles,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,9,Integral,0 (),,2,4,55 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
923,Código 1199000  / Calasanz,"EN ARRIENDO $1,800,000",Apartaestudio Amoblado en Calasanz cerca al metro,Calasanz,Ceramica,1,43 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Integral,0 (),,0,4,43 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
924,Código 1198366  / Robledo,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
925,Código 1198347  / San German,"EN ARRIENDO $2,000,000",Apartamento en Arriendo San German Medellin ,San German,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
926,Código 1196764  / San German,"EN ARRIENDO $1,650,000",Apartamento en Arriendo San German Medellin ,San German,porcelanato,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,4,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0
927,Código 1196653  / Robledo,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,"1
                                    1 cabinado",45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,"2
                                    2 closets",3,45 M2.,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
928,Código 1195348  / Pilarica,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,75 M2.,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
929,Código 1195288  / Pilarica,"EN ARRIENDO $1,650,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,75 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
930,Código 1195255  / Robledo,"EN ARRIENDO $1,350,000",Apartamento en Arriendo Robledo Medellin ,Robledo,porcelanato,2,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,65 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
931,Código 1195030  / Robledo,"EN ARRIENDO $1,050,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
932,Código 1194936  / Robledo,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
933,Código 1194844  / Robledo,"EN ARRIENDO $980,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,2,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
934,Código 1194739  / Robledo,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,1 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
